id,struct_id,type
3925,4340,ORGANIC
3926,4342,ORGANIC
3928,4352,ORGANIC
3929,4353,ORGANIC
3930,4354,ORGANIC
3931,4356,ORGANIC
3932,4359,ORGANIC
3933,4361,ORGANIC
3934,4363,ORGANIC
3935,4365,ORGANIC
3937,4372,ORGANIC
3938,4374,ORGANIC
3939,4375,ORGANIC
3940,4376,ORGANIC
3941,4377,ORGANIC
3942,4378,ORGANIC
3943,4380,ORGANIC
3944,4381,ORGANIC
3945,4382,ORGANIC
3946,4384,ORGANIC
3947,4393,ORGANIC
3948,4394,ORGANIC
3949,4395,ORGANIC
3950,4396,ORGANIC
3951,4397,ORGANIC
3952,4398,ORGANIC
3953,4399,ORGANIC
3954,4400,ORGANIC
3955,4401,ORGANIC
3956,4402,ORGANIC
3957,4407,ORGANIC
3958,4408,ORGANIC
3959,4409,ORGANIC
3960,4410,ORGANIC
3961,4411,ORGANIC
3962,4412,ORGANIC
3963,4413,ORGANIC
3964,4414,ORGANIC
3965,4415,ORGANIC
3966,4417,ORGANIC
3967,4418,ORGANIC
3968,4419,ORGANIC
3969,4420,ORGANIC
3970,4421,ORGANIC
3971,4422,ORGANIC
3972,4423,ORGANIC
3973,4424,ORGANIC
3974,4444,ORGANIC
3975,4450,ORGANIC
3976,4451,ORGANIC
3977,4452,ORGANIC
3978,4454,ORGANIC
3980,4456,ORGANIC
3981,4458,ORGANIC
3982,4460,ORGANIC
3983,4462,ORGANIC
3984,4463,ORGANIC
3985,4464,ORGANIC
3986,4465,ORGANIC
3987,4466,ORGANIC
3988,4467,ORGANIC
3989,4468,ORGANIC
3991,4470,ORGANIC
3992,4481,ORGANIC
3993,4482,ORGANIC
3994,4484,ORGANIC
3995,4485,ORGANIC
3996,4486,ORGANIC
3997,4493,ORGANIC
3998,4496,ORGANIC
3999,4497,ORGANIC
4000,4498,ORGANIC
4001,4500,ORGANIC
4002,4501,ORGANIC
4003,4504,ORGANIC
4004,4505,ORGANIC
4006,4507,ORGANIC
4007,4508,ORGANIC
4009,4523,ORGANIC
4010,4531,ORGANIC
4011,4535,ORGANIC
4012,4536,ORGANIC
4013,4546,ORGANIC
4014,4547,ORGANIC
4015,4548,ORGANIC
4020,4553,ORGANIC
4021,4554,ORGANIC
4025,4562,ORGANIC
4026,4563,ORGANIC
4027,4564,ORGANIC
4028,4567,ORGANIC
4029,4569,ORGANIC
4030,4570,ORGANIC
4031,4571,ORGANIC
4032,4572,ORGANIC
4033,4573,ORGANIC
4034,4574,ORGANIC
4035,4575,ORGANIC
4038,4579,ORGANIC
4039,4580,ORGANIC
4040,4581,ORGANIC
4041,4582,ORGANIC
4042,4583,ORGANIC
4043,4586,ORGANIC
4044,4587,ORGANIC
4045,4588,ORGANIC
4046,4589,ORGANIC
4048,4598,ORGANIC
4050,4601,ORGANIC
4051,4602,ORGANIC
4052,4604,ORGANIC
4053,4605,ORGANIC
4054,4606,ORGANIC
4055,4607,ORGANIC
4056,4608,ORGANIC
4057,4609,ORGANIC
4058,4610,ORGANIC
4059,4611,ORGANIC
4060,4612,ORGANIC
4061,4613,ORGANIC
4062,4615,ORGANIC
4063,4616,ORGANIC
4064,4617,ORGANIC
4065,4618,ORGANIC
4066,4619,ORGANIC
4067,4620,ORGANIC
4068,4621,ORGANIC
4069,4624,ORGANIC
4070,4628,ORGANIC
4071,4633,ORGANIC
4072,4634,ORGANIC
4074,4637,ORGANIC SALT
4075,4638,ORGANIC
4076,4639,ORGANIC
4077,4640,ORGANIC
4078,4641,ORGANIC
4079,4642,ORGANIC
4080,4645,ORGANIC
4081,4647,ORGANIC
4082,4235,INORGANIC
4083,4237,INORGANIC
4084,4238,INORGANIC
4085,4240,INORGANIC
4086,4244,INORGANIC
4087,1948,INORGANIC
4088,3281,INORGANIC
4089,3035,INORGANIC
4090,4039,INORGANIC
4091,244,INORGANIC
4092,4250,INORGANIC
4093,4251,INORGANIC
4094,4256,INORGANIC
4095,4260,INORGANIC
4096,4262,INORGANIC
4097,4273,INORGANIC
4098,4274,INORGANIC
4099,4277,INORGANIC
4100,4284,INORGANIC
4102,4291,INORGANIC
4103,4293,INORGANIC
4104,4325,INORGANIC SALT
4105,4625,INORGANIC
4106,4341,INORGANIC
4107,4369,INORGANIC
4110,4438,INORGANIC
4111,4443,INORGANIC
4112,4446,INORGANIC
4114,4478,INORGANIC
4115,4495,INORGANIC
4116,4499,INORGANIC
4117,4513,INORGANIC SALT
4118,4530,INORGANIC
4119,4539,INORGANIC
4120,4543,INORGANIC
4121,4568,INORGANIC
4123,4595,INORGANIC
4124,4636,INORGANIC
4125,3665,COORDINATION
4126,3887,COORDINATION
4127,3258,COORDINATION
4128,4106,COORDINATION
4130,4196,COORDINATION
4131,4210,COORDINATION
4132,4122,COORDINATION
4133,4133,COORDINATION
4134,4147,COORDINATION
4135,4179,COORDINATION
4136,4248,COORDINATION
4137,4309,COORDINATION
4138,4349,COORDINATION
4139,4392,COORDINATION
4140,4403,COORDINATION
4141,4404,COORDINATION
4142,4437,COORDINATION
4143,4471,COORDINATION
4144,4475,COORDINATION
4145,4491,COORDINATION
4146,4494,COORDINATION
4147,4510,COORDINATION
4148,4511,COORDINATION
4149,4517,COORDINATION
4150,4522,COORDINATION
4151,4532,COORDINATION
4152,4533,COORDINATION
4153,4540,COORDINATION
4154,4541,COORDINATION
4155,4557,COORDINATION
4156,4558,COORDINATION
4157,4559,COORDINATION
4158,4565,COORDINATION
4159,4592,COORDINATION
4160,4594,COORDINATION
4161,4600,COORDINATION
4162,4603,COORDINATION
4163,4629,COORDINATION
4164,4631,COORDINATION
4165,4644,COORDINATION
4166,4646,COORDINATION
4167,4239,INORGANIC SALT
4168,4243,INORGANIC SALT
4169,936,ORGANIC SALT
4170,3699,ORGANIC SALT
4171,3547,ORGANIC SALT
4172,3727,ORGANIC SALT
4173,3708,ORGANIC SALT
4175,4432,ORGANIC SALT
4176,4433,ORGANIC SALT
4177,4434,ORGANIC SALT
4178,4198,INORGANIC SALT
4179,4199,INORGANIC SALT
4180,4200,INORGANIC SALT
4181,4373,ORGANIC SALT
4182,4453,ORGANIC SALT
4183,4544,ORGANIC SALT
4184,4269,ORGANIC SALT
4185,4287,ORGANIC SALT
4186,4489,ORGANIC SALT
4187,4261,ORGANIC SALT
4189,4144,ORGANIC SALT
4190,4590,ORGANIC SALT
4191,4442,ORGANIC SALT
4192,4449,ORGANIC SALT
4193,4383,ORGANIC SALT
4194,4416,ORGANIC SALT
4196,4538,ORGANIC SALT
4197,4545,ORGANIC SALT
4198,4593,ORGANIC SALT
4200,4142,ORGANIC SALT
4201,4537,ORGANIC SALT
4202,4560,ORGANIC SALT
4203,4390,ORGANIC SALT
4204,4457,ORGANIC SALT
4207,4519,ORGANIC SALT
4208,4524,ORGANIC SALT
4209,4214,ORGANIC SALT
4210,4477,ORGANIC SALT
4211,4512,ORGANIC SALT
4213,4345,ORGANIC SALT
4214,4526,INORGANIC SALT
4215,4585,INORGANIC SALT
4216,4474,ORGANIC SALT
4217,4597,ORGANIC SALT
4219,4492,ORGANIC SALT
4225,4208,ORGANIC SALT
4228,4435,MIXTURE
4229,4281,ORGANIC SALT
4230,4459,ORGANIC SALT
4231,4479,ORGANIC SALT
4232,4355,ORGANIC SALT
4233,4503,ORGANIC SALT
4234,4343,ORGANIC SALT
4235,4348,ORGANIC SALT
4236,4515,ORGANIC SALT
4238,4385,ORGANIC SALT
4241,4347,ORGANIC SALT
4242,4440,ORGANIC SALT
4247,4201,INORGANIC SALT
4248,4206,INORGANIC SALT
4249,4212,INORGANIC SALT
4250,4219,INORGANIC SALT
4252,4252,INORGANIC SALT
4253,4263,INORGANIC SALT
4254,4271,INORGANIC SALT
4255,4275,INORGANIC SALT
4256,4282,INORGANIC SALT
4257,4290,INORGANIC SALT
4258,4295,INORGANIC SALT
4259,4296,INORGANIC SALT
4260,4344,INORGANIC SALT
4261,4346,INORGANIC SALT
4262,4350,INORGANIC SALT
4263,4436,INORGANIC SALT
4264,4439,INORGANIC SALT
4265,4441,INORGANIC SALT
4266,4448,INORGANIC SALT
4267,4461,INORGANIC SALT
4268,4480,INORGANIC SALT
4270,4502,INORGANIC SALT
4271,4518,INORGANIC SALT
4272,4521,INORGANIC SALT
4273,4527,INORGANIC SALT
4274,4528,INORGANIC SALT
4275,4529,INORGANIC SALT
4276,4596,INORGANIC SALT
4277,4630,INORGANIC SALT
4278,4584,RADIOPHARMACEUTICAL
4279,4578,RADIOPHARMACEUTICAL
4280,4577,RADIOPHARMACEUTICAL
4281,4566,ORGANIC SALT
4282,4560,RADIOPHARMACEUTICAL
4283,4551,RADIOPHARMACEUTICAL
4284,4550,RADIOPHARMACEUTICAL
4285,4542,INORGANIC SALT
4286,4537,RADIOPHARMACEUTICAL
4287,4533,RADIOPHARMACEUTICAL
4288,4520,INORGANIC SALT
4289,4488,RADIOPHARMACEUTICAL
4290,4476,ORGANIC SALT
4291,4472,RADIOPHARMACEUTICAL
4292,4202,ORGANIC SALT
4293,4203,ORGANIC SALT
4294,4205,INORGANIC SALT
4295,4207,INORGANIC SALT
4296,4217,ORGANIC SALT
4297,4288,INORGANIC SALT
4298,4370,RADIOPHARMACEUTICAL
4299,4371,RADIOPHARMACEUTICAL
4300,4285,RADIOPHARMACEUTICAL
4301,4301,RADIOPHARMACEUTICAL
4302,4455,RADIOPHARMACEUTICAL
4303,4635,RADIOPHARMACEUTICAL
4304,4629,INORGANIC SALT
4305,4631,INORGANIC SALT
4306,4471,ORGANIC SALT
4307,4522,INORGANIC SALT
4308,4533,ORGANIC SALT
4309,4648,ORGANIC
4310,4649,ORGANIC
4311,4650,ORGANIC
4312,4651,ORGANIC
4313,4653,ORGANIC
4314,513,INNER SALT
4315,1831,INNER SALT
4316,3906,INNER SALT
4317,627,INNER SALT
4318,730,INNER SALT
4319,4503,INNER SALT
4320,4589,INNER SALT
4322,4651,INNER SALT
4323,558,INNER SALT
4324,551,INNER SALT
4325,573,INNER SALT
4326,1810,INNER SALT
4327,365,INNER SALT
4328,3709,INNER SALT
4330,4654,ORGANIC
4331,4655,ORGANIC
4332,4286,RADIOPHARMACEUTICAL
4333,3887,RADIOPHARMACEUTICAL
4334,4656,ORGANIC
4335,4657,COORDINATION
4336,4658,ORGANIC
4337,4659,ORGANIC
4338,4652,ORGANIC
4339,4660,ORGANIC
4340,1459,RADIOPHARMACEUTICAL
4341,4661,ORGANIC
4342,4662,MIXTURE
4343,4662,COORDINATION
4344,4662,ORGANIC SALT
4345,4663,ORGANIC
4346,4664,ORGANIC
4347,4665,ORGANIC
4348,4666,ORGANIC
4349,4667,ORGANIC
4350,4668,ORGANIC
4352,4670,ORGANIC
4353,4671,ORGANIC
4354,4672,ORGANIC
4355,4673,ORGANIC
4356,4674,ORGANIC
4357,4675,ORGANIC
4358,4676,ORGANIC
4359,4677,ORGANIC
4360,4678,PEPTIDE
4361,4679,PEPTIDE
4362,4680,ORGANIC SALT
4363,4681,ORGANIC
4364,4682,ORGANIC
4365,4683,ORGANIC
4366,4684,ORGANIC
4367,4685,ORGANIC
4368,4686,ORGANIC
4369,4687,MIXTURE
4371,4688,ORGANOMETALLIC
4372,4687,ORGANOMETALLIC
4373,4600,ORGANOMETALLIC
4374,4404,ORGANOMETALLIC
4375,4689,ORGANIC
4376,4691,POLYMER
4377,4692,POLYMER
4378,4690,ORGANIC
4379,4657,ORGANOMETALLIC
4380,4693,POLYMER
4381,4694,ORGANIC SALT
4382,4695,ORGANIC SALT
4383,4696,ORGANIC
4384,4697,ORGANIC
4385,4698,INORGANIC SALT
4386,4699,INORGANIC SALT
4387,4700,MIXTURE
4389,4702,ORGANIC
4390,4703,COORDINATION
4391,4704,ORGANIC
4392,4705,POLYMER
4393,4705,ORGANIC SALT
4394,4706,COORDINATION
4395,4706,ORGANIC SALT
4396,4707,COORDINATION
4397,4707,INORGANIC SALT
4399,4325,COORDINATION
4400,4323,RADIOPHARMACEUTICAL
4402,4249,MIXTURE
4404,1075,ORGANIC SALT
4405,4368,ORGANIC
4406,4708,ORGANIC SALT
4407,4709,COORDINATION
4408,4709,ORGANIC SALT
4409,4710,PEPTIDE
4410,4711,MIXTURE
4412,4712,ORGANIC SALT
4413,4713,ORGANIC
4414,4714,ORGANIC SALT
4415,4715,ORGANIC
4416,4716,ORGANIC
4419,535,INNER SALT
4420,4718,PEPTIDE
4421,1267,COORDINATION
4422,1267,ORGANIC SALT
4423,1268,COORDINATION
4424,4230,RADIOPHARMACEUTICAL
4425,4719,ORGANIC
4427,4721,ORGANIC
4439,4286,INORGANIC
4440,4370,INORGANIC
4441,4371,INORGANIC
4442,4472,INORGANIC
4443,4584,INORGANIC
4444,467,COORDINATION
4445,4103,POLYMER
4446,3698,UNKNOWN
4447,4722,MIXTURE
4448,4722,ORGANIC SALT
4449,4723,ORGANIC
4450,4724,MIXTURE
4451,4725,UNKNOWN
4453,4726,POLYMER
4454,4727,ORGANIC
4455,4728,ORGANIC
4456,4729,ORGANIC
4457,4730,ORGANIC
4458,4731,ORGANIC
4459,4732,ORGANIC
4461,4733,ORGANOMETALLIC
4462,4733,COORDINATION
4463,4733,ORGANIC SALT
4464,4734,ORGANIC
4465,4735,MIXTURE
4466,4736,ORGANIC
4467,4737,ORGANIC
4468,4738,POLYMER
4470,4739,MIXTURE
4472,4741,ORGANIC
4474,4742,MIXTURE
4475,4743,ORGANIC
4476,4744,POLYMER
5403,5368,TOXIN
5405,5370,ORGANIC
5406,5371,ORGANIC
5407,5372,ORGANIC
5408,5373,POLYMER
5409,5374,PROTEIN
