struct_id,atc_code,id
2408,A02BA06,4825
294,A07EA07,4826
2852,B01AE04,4827
475,C09CA06,4828
475,C09DA06,4829
475,C09DB07,4830
475,C09DX06,4831
614,D01AE07,4832
1349,D05AX55,4833
3911,D07AB01,4834
3234,D07AB04,4835
4493,D07AB10,4836
4606,D07AB21,4837
4485,D07AC10,4838
1832,D07AC13,4839
294,D07AC15,4840
1225,D07AC17,4841
4554,D07AC17,4842
1349,D07AC21,4843
4452,D07AD01,4844
294,D07CC04,4845
4452,D07CD01,4846
1832,D07XC03,4847
2345,G03AA02,4848
1667,G03AA04,4849
1667,G03AB01,4850
2345,G03AC04,4851
1667,G03AC05,4852
4189,G03DA03,4853
1667,G03DB02,4854
4189,G03FA02,4855
1667,G03FA08,4856
1667,G03FB04,4857
766,G03HA01,4858
766,G03HB01,4859
4191,G04BD13,4860
1191,H02AA02,4861
2060,H02AB05,4862
555,J01DD13,4863
534,J01DD16,4864
555,J01DD64,4865
4873,J01XX11,4866
4947,J02AC05,4867
4822,J05AH04,4868
1189,L01BB05,4869
1667,L02AB01,4870
4176,L02BX03,4871
4303,N03AF04,4872
2193,N05AC04,4873
4207,N05AN01,4874
4512,N05AN01,4875
294,R01AD01,4876
1225,R01AD08,4877
4554,R01AD08,4878
1832,R01AD09,4879
1225,R01AD58,4880
4554,R01AD58,4881
1832,R01AD59,4882
1225,R03AK06,4883
4554,R03AK06,4884
294,R03AK08,4885
1832,R03AK09,4886
1225,R03AK11,4887
4554,R03AK11,4888
294,R03AK13,4889
1832,R03AK14,4890
294,R03AL09,4891
1832,R03AL12,4892
294,R03BA01,4893
1225,R03BA05,4894
4554,R03BA05,4895
1832,R03BA07,4896
3911,S01BA09,4897
4493,S01BA10,4898
1611,S01BA14,4899
1191,S01CA06,4900
3911,S01CA11,4901
1191,S02CA07,4902
1191,S03CA05,4903
4487,V03AE01,4904
4871,V03AE01,4905
